label,p00,p01,p02,p03,p04,p05,p06,p10,p11,p12,p13,p14,p15,p16,p20,p21,p22,p23,p24,p25,p26,p30,p31,p32,p33,p34,p35,p36,p40,p41,p42,p43,p44,p45,p46,p50,p51,p52,p53,p54,p55,p56,p60,p61,p62,p63,p64,p65,p66
0,0,0,0,0,0,0,0,0,0,63,125,63,0,0,0,74,181,88,105,90,0,0,149,6,0,0,85,15,0,111,7,0,0,106,43,0,19,146,155,152,88,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,14,27,0,141,0,0,0,117,85,0,181,40,0,0,179,109,36,201,164,11,0,96,238,184,235,127,7,0,0,0,0,202,7,0,0,0,0,0,4,0,0
1,0,0,0,0,0,0,0,0,0,22,143,0,0,0,0,0,9,251,22,0,0,0,0,0,211,36,0,0,0,0,0,195,25,0,0,0,0,0,164,0,0,0,0,0,0,36,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,106,120,134,120,82,0,48,123,51,42,64,159,0,0,0,0,0,112,74,0,0,0,0,0,159,4,0,0,0,0,0,92,0,0
2,0,0,0,0,0,0,0,0,1,146,131,5,0,0,0,8,87,130,114,0,0,0,0,0,92,187,0,0,0,0,53,196,23,0,0,0,0,30,181,78,7,0,0,0,0,35,41,0,0
1,0,0,0,0,0,0,0,0,0,8,157,0,0,0,0,0,0,196,0,0,0,0,0,0,174,6,0,0,0,0,0,157,61,0,0,0,0,0,59,100,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,10,89,95,95,45,0,0,15,93,104,163,248,38,0,0,0,135,214,97,1,0,0,0,0,32,170,142,0,0,42,140,164,133,38,0,0,0,0,0,0,0,0
6,0,0,0,55,0,0,0,0,0,3,177,0,0,0,0,0,18,127,0,0,0,0,0,72,124,173,2,0,0,0,74,226,134,82,0,0,0,40,127,78,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,2,12,15,0,0,0,15,91,90,122,0,0,0,0,123,201,127,0,0,0,0,17,134,65,0,0,0,0,0,133,0,0,0,0,0,0,60,0,0,0
9,0,0,0,0,0,0,0,0,0,22,95,32,0,0,0,0,113,3,98,0,0,0,0,88,93,123,0,0,0,0,0,0,114,0,0,0,0,0,0,122,0,0,0,0,0,0,56,0,0
5,0,0,0,0,0,0,0,0,0,0,70,127,117,58,0,21,215,222,119,39,6,0,9,183,9,0,0,0,0,0,63,171,7,0,0,0,0,18,136,147,0,0,0,0,26,123,87,0,0
3,0,0,0,0,0,0,0,0,51,169,163,24,0,0,0,45,117,172,119,0,0,0,0,135,171,162,2,0,0,0,0,0,102,80,0,0,0,108,204,218,60,0,0,0,53,58,3,0,0
6,0,0,0,18,1,0,0,0,0,6,139,17,0,0,0,0,25,149,31,0,0,0,0,149,161,156,42,0,0,0,117,7,158,42,0,0,0,71,162,70,0,0,0,0,0,0,0,0,0
6,0,0,0,69,0,0,0,0,0,26,128,0,0,0,0,0,124,60,32,0,0,0,0,194,127,166,52,0,0,0,168,24,149,32,0,0,0,40,116,39,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,1,0,0,25,2,0,0,47,160,142,195,18,0,0,0,19,132,71,0,0,0,0,8,176,68,6,0,0,0,0,103,0,0,0,0,0,0,54,0,0,0
7,0,0,0,0,0,0,0,0,0,89,42,0,0,0,0,18,189,162,164,14,0,0,7,67,0,199,67,0,0,0,0,111,127,0,0,0,0,33,220,42,0,0,0,0,37,84,1,0,0
8,0,0,0,0,0,0,0,0,0,27,140,167,43,0,0,0,145,35,4,40,0,0,0,105,87,114,54,0,0,0,114,189,36,0,0,0,0,89,126,79,0,0,0,0,2,55,5,0,0
6,0,0,0,0,34,0,0,0,0,6,155,145,0,0,0,0,160,193,20,0,0,0,12,228,127,207,4,0,0,19,214,27,181,36,0,0,0,93,189,123,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,40,19,0,0,0,0,104,100,127,0,0,0,0,153,125,190,0,0,0,0,4,25,130,0,0,0,0,0,101,56,0,0,0,0,0,82,5,0,0
2,0,0,0,0,0,0,0,0,0,76,194,22,0,0,0,0,0,93,50,0,0,0,0,3,147,0,0,0,0,0,87,61,0,0,0,0,0,63,135,121,97,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,134,79,57,0,0,38,160,157,102,113,29,0,112,7,7,0,7,62,0,57,0,0,2,117,25,0,81,125,130,122,56,0,0,0,11,4,0,0,0
2,0,0,0,0,0,0,0,0,8,98,128,140,17,0,0,79,39,0,88,57,0,0,0,66,124,146,0,0,0,81,99,141,136,112,21,0,114,109,2,0,11,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,89,6,0,0,0,0,0,113,11,0,0,2,0,0,149,11,0,0,0,0,0,134,0,0,0,0,0,0,113,0,0,0,0,0,0,22,0,0,0
9,0,0,0,0,0,0,0,0,1,64,104,46,0,0,0,113,73,14,122,0,0,0,121,20,57,215,0,0,0,3,58,35,190,0,0,0,0,0,34,191,3,0,0,0,0,1,73,0,0
2,0,0,1,26,0,0,0,0,0,44,212,14,0,0,0,0,4,80,119,0,0,0,0,30,218,90,0,0,0,0,157,142,27,1,0,0,0,87,171,138,21,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,86,9,37,72,5,0,24,145,118,88,31,3,0,28,136,99,44,1,0,0,0,0,16,75,107,0,0,69,96,121,128,20,0,0,2,6,4,0,0,0
3,0,0,0,0,0,0,0,0,138,184,190,131,1,0,0,77,71,146,248,34,0,0,0,71,232,78,0,0,0,0,5,82,174,135,0,0,28,116,164,216,157,0,0,22,44,14,2,0,0
5,0,0,0,0,0,0,0,0,0,23,122,145,79,0,0,0,138,30,0,0,0,0,0,127,51,7,0,0,0,0,103,84,147,12,0,0,0,43,73,118,62,0,0,0,0,34,35,0,0
4,0,0,0,0,0,0,0,0,0,1,0,62,0,0,0,0,109,44,174,0,0,0,0,111,156,141,0,0,0,0,30,95,73,0,0,0,0,0,92,8,0,0,0,0,0,42,6,0,0
0,0,0,0,0,0,0,0,0,12,175,175,181,38,0,0,50,154,0,36,175,3,0,98,59,0,0,112,10,0,110,78,1,15,161,1,0,40,196,221,197,57,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,9,114,171,136,18,0,0,140,137,26,3,0,0,0,115,0,0,0,0,0,0,78,96,0,0,0,0,17,137,246,34,0,0,0,0,4,54,14,0,0
2,0,0,0,0,0,0,0,0,0,121,178,110,0,0,0,0,12,0,189,0,0,0,0,0,25,185,0,0,0,67,205,219,177,98,29,0,22,105,23,0,0,0,0,0,0,0,0,0,0
6,0,0,0,15,47,0,0,0,0,0,117,10,0,0,0,0,22,89,0,0,0,0,0,119,142,192,30,0,0,0,85,27,158,10,0,0,0,67,110,20,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,65,130,63,0,0,0,0,66,123,39,0,0,0,0,66,146,116,23,0,0,0,0,0,95,52,0,0,0,88,118,90,0,0,0,0,23,17,0,0,0
9,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0,0,84,162,77,0,0,0,0,100,173,65,0,0,0,0,0,75,75,0,0,0,0,0,104,27,0,0,0,0,0,92,0,0,0
4,0,0,0,20,4,0,0,0,0,0,121,0,0,0,0,0,13,106,0,0,0,0,0,22,108,53,0,0,0,0,2,193,55,0,0,0,0,0,84,38,0,0,0,0,0,0,0,0,0
6,0,0,0,25,4,0,0,0,0,4,144,0,0,0,0,0,71,62,4,4,0,0,0,140,128,174,90,0,0,0,138,46,140,14,0,0,0,126,100,4,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,15,52,0,13,0,0,0,139,113,187,137,0,0,25,233,145,204,20,0,0,0,3,127,96,0,0,0,0,8,194,1,0,0,0,0,16,56,0,0,0
4,0,0,0,0,0,0,0,0,0,13,0,12,93,0,0,3,159,0,146,44,0,0,2,119,32,123,0,0,0,0,27,183,25,0,0,0,0,8,115,0,0,0,0,0,29,15,0,0,0
7,0,0,0,0,0,0,0,0,0,17,85,99,0,0,0,0,5,137,124,0,0,0,0,0,215,12,0,0,0,0,36,187,0,0,0,0,0,104,114,0,0,0,0,0,46,38,0,0,0
4,0,0,0,0,0,0,0,0,0,26,7,0,33,0,0,0,163,10,84,126,0,0,1,129,5,132,60,0,0,0,100,167,109,4,0,0,0,14,91,0,0,0,0,0,43,4,0,10,0
6,0,0,24,25,0,0,0,0,0,155,109,0,0,0,0,2,232,93,200,91,0,0,38,215,177,234,139,0,0,68,201,241,244,81,0,0,0,118,177,100,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,119,170,91,0,0,0,0,36,59,97,0,0,0,0,108,128,99,0,0,0,0,0,0,66,54,0,0,57,100,126,138,18,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,1,61,59,7,0,0,0,1,146,56,18,0,0,0,0,187,99,64,0,0,0,0,41,0,64,52,0,0,0,0,0,0,95,0,0,0,0,0,6,98,0
6,0,0,0,26,16,0,0,0,0,46,132,28,0,0,0,0,135,1,0,0,0,0,43,73,89,122,106,0,0,27,73,39,15,116,0,0,0,66,97,103,14,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,74,197,7,0,0,0,37,161,221,116,0,0,0,156,14,71,94,0,0,17,149,25,161,7,0,0,6,201,156,17,0,0,0,0,0,0,0,0,0
2,0,0,0,12,31,0,0,0,0,31,161,174,5,0,0,0,0,7,173,21,0,0,0,54,190,69,0,0,0,31,205,40,42,0,0,0,10,170,167,72,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,2,149,80,0,0,0,0,14,125,132,0,0,0,0,48,126,126,0,0,0,1,131,15,105,0,0,0,7,166,127,13,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,10,123,154,129,9,0,0,0,0,46,127,52,0,0,0,76,137,49,0,0,0,0,0,4,121,50,0,0,57,116,156,147,6,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,131,0,0,0,0,0,0,120,0,0,0,0,0,0,115,1,0,0,0,0,0,91,30,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,78,25,162,0,0,0,0,78,151,89,0,0,0,0,41,155,5,0,0,0,0,87,36,0,0,0,0,0,44,0,0,0,0
8,0,0,0,0,0,0,0,0,0,12,140,130,14,0,0,0,133,58,155,4,0,0,0,58,202,22,0,0,0,0,79,114,107,0,0,0,0,66,114,169,0,0,0,0,0,34,30,0,0
8,0,0,0,0,0,0,0,0,0,1,121,143,40,0,0,0,53,63,58,57,0,0,0,28,146,59,0,0,0,0,127,98,13,0,0,0,0,148,96,75,0,0,0,0,13,47,2,0,0
1,0,0,0,0,0,0,0,0,0,0,91,7,0,0,0,0,0,115,0,0,0,0,0,0,112,0,0,0,0,0,0,132,0,0,0,0,0,2,111,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,61,175,89,0,0,0,12,160,83,5,0,0,0,6,189,27,0,0,0,0,28,80,0,0,0,0,0,59,5,0,0,0
6,0,0,0,0,0,0,0,0,0,0,146,150,57,0,0,0,114,74,0,0,0,0,0,179,192,10,0,0,0,0,123,130,89,0,0,0,0,18,197,90,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,111,190,62,1,0,0,0,192,172,38,0,0,0,19,219,18,0,0,0,0,165,104,40,0,0,0,1,204,190,52,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,127,6,0,0,0,0,0,147,25,101,3,0,0,0,158,162,169,39,0,0,0,33,172,21,0,0,0,0,0,101,73,0,0,0,0,0,0,0,0,0
6,0,0,0,4,21,0,0,0,0,0,105,46,0,0,0,0,3,133,0,0,0,0,0,101,162,138,31,0,0,0,117,1,69,40,0,0,0,60,111,76,0,0,0,0,0,0,0,0,0
6,0,0,10,65,0,0,0,0,0,141,42,0,0,0,0,0,176,0,0,0,0,0,0,198,10,109,70,0,0,0,96,222,113,216,0,0,0,0,79,125,49,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,20,110,43,0,0,0,13,151,53,101,0,0,0,42,103,78,120,0,0,0,0,2,4,128,0,0,0,0,0,88,57,0,0,0,0,0,75,0,0,0
2,0,0,3,44,22,0,0,0,0,126,111,177,37,0,0,0,2,0,88,83,0,0,51,135,58,168,22,0,0,183,44,208,210,45,10,0,61,154,80,49,88,7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,103,205,25,0,0,0,73,211,12,12,0,0,48,193,11,0,0,0,19,175,78,0,0,0,0,54,177,142,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,194,0,0,0,0,0,0,175,0,0,0,0,0,0,192,0,0,0,0,0,0,169,0,0,0,0,0,0,30,0,0,0
3,0,0,0,0,0,0,0,0,101,166,165,150,57,0,0,26,73,149,172,102,0,0,0,78,133,41,0,0,0,0,0,37,146,114,0,21,109,139,159,184,155,0,0,0,11,16,16,0,0
6,0,0,0,60,0,0,0,0,0,20,145,0,0,0,0,0,106,67,0,0,0,0,0,150,11,139,66,0,0,0,132,71,155,117,0,0,0,20,114,103,10,0,0,0,0,0,0,0,0
2,0,0,16,22,0,0,0,0,0,26,157,161,26,0,0,0,0,0,72,191,0,0,0,36,172,163,45,0,0,44,175,46,37,12,0,0,63,181,141,67,1,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,14,0,0,66,0,0,18,144,0,35,123,0,0,111,165,90,146,35,0,0,0,6,47,166,0,0,0,0,0,99,63,0,0,0,0,0,34,3,0,0
2,0,0,0,0,0,0,0,0,23,184,181,86,0,0,0,3,17,45,198,32,0,0,0,0,41,198,13,0,0,0,62,205,38,0,0,0,10,221,76,34,0,0,0,1,49,60,19,0,0
0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,225,192,196,104,0,0,123,158,0,49,250,25,0,162,174,148,225,121,0,0,5,81,70,12,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,30,170,181,68,0,0,0,168,31,29,148,0,0,0,107,154,151,5,0,0,0,126,209,44,0,0,0,3,224,131,104,0,0,0,0,25,51,5,0,0
2,0,0,0,0,0,0,0,0,0,35,191,152,1,0,0,0,2,1,173,7,0,0,0,1,119,106,0,0,0,0,102,128,79,35,0,0,42,227,147,58,1,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,52,0,0,44,60,0,16,153,0,1,135,4,0,59,102,0,71,68,0,0,21,206,118,124,5,0,0,0,10,11,72,0,0,0,0,0,4,5,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,91,87,63,0,0,0,37,146,83,72,85,39,0,137,2,10,94,58,1,0,1,0,26,7,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,33,185,122,35,0,0,0,1,23,103,229,13,0,0,0,0,91,135,0,0,0,0,62,125,0,0,0,0,0,127,149,87,31,0,0,0,10,61,28,3,0
3,0,0,0,0,0,0,0,0,0,103,121,119,0,0,0,0,5,89,128,0,0,0,0,23,52,148,0,0,0,67,71,4,158,0,0,0,10,155,147,37,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,105,198,90,9,0,0,12,159,64,131,154,0,0,82,65,0,7,167,2,0,130,35,2,90,102,0,0,99,217,175,78,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,172,183,99,0,0,0,81,106,0,134,65,0,0,130,51,0,3,159,0,0,84,92,0,0,132,1,0,8,134,162,183,107,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,81,25,0,0,0,3,0,145,20,0,0,0,0,1,183,0,0,0,0,0,9,170,0,0,0,0,0,15,107,0,0,0,0,0,5,16,0,0,0
5,0,0,0,0,0,0,0,0,0,56,53,55,0,0,0,0,194,151,89,0,0,0,0,70,156,77,0,0,0,0,0,1,165,0,0,0,0,21,136,78,0,0,0,0,91,57,0,0,0
1,0,0,0,0,0,0,0,0,0,0,5,105,0,0,0,0,0,89,46,0,0,0,0,0,124,0,0,0,0,0,48,81,0,0,0,0,0,88,4,0,0,0,0,0,20,0,0,0,0
6,0,0,0,71,29,0,0,0,0,31,197,11,0,0,0,4,188,33,0,27,0,0,43,113,71,129,190,21,0,51,166,147,84,130,0,0,3,76,127,113,7,0,0,0,0,0,0,0,0
2,0,0,0,74,20,0,0,0,0,0,124,158,0,0,0,0,0,1,177,0,0,0,0,60,149,44,0,0,0,9,203,84,75,60,0,0,20,126,105,53,22,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,24,104,118,56,0,0,46,180,57,88,144,0,0,19,169,113,175,9,0,0,0,23,189,136,0,0,0,0,127,85,144,0,0,0,0,39,112,9,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,176,92,0,0,0,0,149,109,113,0,0,0,0,0,30,85,0,0,0,0,0,84,13,0,0,0,0,2,84,0,0,0
8,0,0,0,0,0,0,0,0,0,12,142,130,3,0,0,14,167,148,149,14,0,0,65,149,165,66,0,0,0,12,100,183,168,26,0,0,0,0,138,182,18,0,0,0,0,0,0,0,0
6,0,0,0,77,33,0,0,0,0,53,84,0,0,0,0,0,121,0,0,0,0,0,1,158,103,143,156,0,0,1,171,21,74,94,0,0,0,74,115,44,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,25,1,26,0,0,0,0,51,144,176,0,0,0,0,37,186,120,0,0,0,0,0,159,28,0,0,0,0,0,148,0,0,0,0,0,2,87,0,0,0
8,0,0,0,0,0,0,0,0,0,0,96,173,45,0,0,0,40,91,7,39,0,0,0,76,87,93,19,0,0,0,85,158,0,0,0,0,0,173,114,3,0,0,0,0,37,31,0,0,0
1,0,0,0,0,0,0,0,0,0,35,60,0,0,0,0,0,27,187,0,0,0,0,0,1,206,11,0,0,0,0,0,177,34,0,0,0,0,0,116,49,0,0,0,0,0,18,12,0,0
1,0,0,0,0,0,0,0,0,0,0,14,78,0,0,0,0,0,86,44,0,0,0,0,0,122,0,0,0,0,0,14,104,0,0,0,0,0,64,18,0,0,0,0,0,19,0,0,0,0
9,0,0,0,0,0,0,0,0,0,96,89,0,0,0,0,10,203,94,157,11,0,0,0,142,185,228,5,0,0,0,0,54,150,0,0,0,0,0,76,137,0,0,0,0,0,15,94,0,0
2,0,0,0,0,0,0,0,0,0,195,179,107,8,0,0,0,0,77,205,10,0,0,0,30,180,21,0,0,0,0,165,30,15,48,29,0,0,218,175,130,69,1,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,40,26,48,0,0,0,69,72,114,2,0,0,0,127,43,96,0,0,0,0,85,170,11,0,0,0,0,0,126,0,0,0,0,0,0,29,0,0,0
0,0,0,0,0,0,0,0,0,0,93,187,167,83,0,0,35,220,196,213,182,0,0,120,74,0,14,168,0,0,125,53,0,38,133,0,0,59,229,184,179,15,0,0,0,30,53,2,0,0
2,0,0,0,0,0,0,0,0,129,162,163,66,0,0,0,52,0,17,184,0,0,0,0,0,130,118,0,0,0,0,104,193,78,100,16,0,0,126,161,105,25,0,0,0,0,0,0,0,0
6,0,0,0,44,13,0,0,0,0,3,149,3,0,0,0,0,86,58,24,20,0,0,0,140,149,168,111,0,0,0,183,77,153,38,0,0,0,54,115,29,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,50,71,0,0,0,0,0,139,89,0,0,0,0,0,173,30,0,0,0,0,0,203,0,0,0,0,0,0,157,0,0,0,0,0,0,17,0,0,0
5,0,0,0,0,0,0,0,0,0,21,198,208,153,35,0,0,156,49,0,0,0,0,0,112,219,25,0,0,0,52,19,116,213,21,0,0,43,171,244,237,36,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,10,99,156,121,0,0,0,38,178,82,129,72,0,0,0,1,182,181,0,0,0,0,26,153,132,40,0,0,0,75,161,157,15,0,0,0,6,40,0,0,0
2,0,0,0,0,0,0,0,0,0,87,211,210,24,0,0,0,0,15,189,12,0,0,0,39,184,49,0,0,0,6,176,23,0,0,0,0,29,231,193,178,24,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,84,125,0,0,0,0,0,138,85,0,0,0,0,28,228,3,0,0,0,0,134,212,0,0,0,0,0,0,181,10,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,34,172,166,207,18,0,0,0,4,16,110,0,0,0,0,0,195,52,0,0,0,0,2,115,0,0,0,0,0,41,28,0,0,0
2,0,0,0,24,26,0,0,0,0,0,107,133,20,0,0,0,0,0,41,82,0,0,50,87,18,64,66,0,0,92,11,95,155,61,0,0,79,94,105,7,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,59,180,178,124,0,0,14,174,56,12,0,0,0,5,176,104,4,0,0,0,0,3,143,175,6,0,0,29,109,114,228,28,0,0,0,22,59,44,0,0
0,0,0,0,0,0,0,0,0,0,114,149,119,2,0,0,22,226,119,120,106,0,0,70,109,0,2,144,0,0,52,124,0,4,157,0,0,2,179,101,147,69,0,0,0,11,63,29,0,0
3,0,0,0,0,0,0,0,0,0,49,203,165,8,0,0,0,0,7,174,35,0,0,0,35,231,85,0,0,0,0,0,54,189,0,0,0,110,184,201,113,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,53,140,111,10,15,0,53,121,12,138,156,39,0,101,101,156,61,0,0,0,5,183,134,23,0,0,0,4,132,121,142,0,0,0,0,0,5,2,0,0
9,0,0,0,0,0,0,0,0,0,0,15,56,8,0,0,0,88,151,194,59,0,0,35,106,37,218,3,0,0,13,134,111,143,0,0,0,0,0,121,31,0,0,0,0,0,106,0,0,0
6,0,0,0,43,0,0,0,0,0,9,92,0,0,0,0,0,68,30,0,0,0,0,0,89,34,99,54,0,0,0,95,122,74,53,0,0,0,15,108,32,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,63,184,135,64,0,0,0,9,4,54,202,0,0,0,0,0,171,27,0,0,0,0,0,85,160,0,0,0,18,73,106,155,0,0,0,1,57,61,10,0,0
0,0,0,0,0,0,0,0,0,0,16,175,149,91,1,0,0,140,80,42,180,21,0,77,94,0,0,138,9,0,111,0,1,108,96,0,0,144,164,187,88,0,0,0,7,60,16,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,19,36,0,0,31,127,141,199,21,0,0,16,39,58,127,0,0,0,0,43,194,113,10,0,0,0,0,93,0,0,0,0,0,0,33,0,0,0
6,0,0,17,30,0,0,0,0,0,106,15,0,0,0,0,0,132,0,49,74,0,0,10,122,13,95,82,0,0,36,115,144,132,5,0,0,0,30,15,60,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,24,67,0,0,0,0,0,101,45,0,0,0,0,0,140,3,0,0,0,0,18,123,0,0,0,0,0,80,34,0,0,0,0,0,21,0,0,0,0
6,0,0,0,0,27,14,0,0,0,0,48,187,42,0,0,0,21,190,22,0,0,0,0,143,166,89,0,0,0,5,234,152,212,2,0,0,0,156,139,26,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,49,101,122,106,18,0,0,103,85,55,170,42,0,0,0,63,226,90,0,0,0,0,22,52,185,7,0,0,0,51,95,138,0,0,0,6,111,94,3,0,0
8,0,0,0,0,0,0,0,0,0,28,114,91,101,50,0,11,11,4,0,15,32,0,43,116,106,118,89,7,0,3,97,167,0,0,0,0,33,103,118,0,0,0,0,0,32,1,0,0,0
8,0,0,0,0,0,0,0,0,0,0,95,145,107,23,0,0,98,82,94,102,4,0,0,75,146,68,0,0,0,4,162,150,5,0,0,0,74,204,131,51,0,0,0,2,35,62,2,0,0
1,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,125,0,0,0,0,0,0,108,0,0,0,0,0,0,102,17,0,0,0,0,0,151,25,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,65,54,0,0,0,0,0,114,1,0,0,0,0,0,115,0,0,0,0,0,15,72,0,0,0,0,0,11,7,0,0,0
9,0,0,0,0,0,0,0,0,0,24,106,50,0,0,0,2,143,13,151,10,0,0,22,124,44,166,0,0,0,0,72,85,131,0,0,0,0,0,40,95,0,0,0,0,0,8,80,0,0
9,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,34,96,119,9,0,0,11,131,114,108,0,0,0,4,31,107,16,0,0,0,0,0,100,2,0,0,0,0,8,48,0,0,0
7,0,0,0,0,0,0,0,0,0,42,79,126,11,0,0,0,64,115,217,6,0,0,0,0,106,83,0,0,0,0,145,228,96,0,0,0,0,99,110,0,0,0,0,0,58,34,0,0,0
5,0,0,0,0,0,0,0,0,0,0,60,115,83,14,0,0,26,74,0,0,0,0,0,43,92,0,0,0,0,0,0,95,40,0,0,0,58,84,102,37,0,0,0,0,0,0,0,0,0
6,0,0,48,0,0,0,0,0,2,202,27,0,0,0,0,0,192,120,103,6,0,0,0,197,157,170,114,0,0,6,235,86,115,106,0,0,0,44,166,165,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,88,120,28,0,0,16,187,76,72,144,0,0,52,72,0,0,112,0,0,96,52,0,4,124,0,0,32,200,168,152,44,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,32,122,0,0,0,0,0,90,156,0,0,0,0,0,162,76,0,0,0,0,11,221,16,0,0,0,0,90,155,0,0,0,0,0,4,17,0,0,0
1,0,0,0,0,0,0,0,0,0,0,51,56,0,0,0,0,0,101,56,0,0,0,0,0,142,12,0,0,0,0,0,148,0,0,0,0,0,0,99,0,0,0,0,0,0,24,0,0,0
1,0,0,0,0,0,0,0,0,0,0,45,59,0,0,0,0,0,124,44,0,0,0,0,0,155,0,0,0,0,0,0,148,0,0,0,0,0,0,156,0,0,0,0,0,0,32,0,0,0
1,0,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,72,58,0,0,0,0,0,110,12,0,0,0,0,0,127,0,0,0,0,0,0,115,0,0,0,0,0,0,22,0,0,0
1,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,78,0,0,0,0,0,0,81,0,0,0,0,0,0,85,0,0,0,0,0,0,84,0,0,0,0,0,0,21,0,0,0
9,0,0,0,0,0,0,0,0,0,0,46,11,0,0,0,9,138,112,144,34,0,0,101,11,64,179,20,0,0,83,101,21,126,0,0,0,0,0,13,105,0,0,0,0,0,50,18,0,0
7,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,78,203,229,220,0,0,0,1,23,78,173,0,0,0,0,0,113,145,0,0,0,0,0,110,139,0,0,0,0,0,47,71,0,0
2,0,0,0,0,0,0,0,0,0,105,166,220,5,0,0,0,0,14,158,1,0,0,0,2,150,41,0,0,0,0,131,57,0,0,0,0,17,226,171,150,87,5,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,23,28,0,0,0,0,40,182,196,0,0,0,1,151,114,119,0,0,0,3,144,102,96,0,0,0,0,0,56,77,0,0,0,0,0,60,21,0,0
6,0,0,0,17,52,0,0,0,0,1,136,16,0,0,0,0,84,56,0,0,0,0,0,138,88,174,77,0,0,0,159,61,99,41,0,0,0,96,94,13,0,0,0,0,0,0,0,0,0
6,0,0,3,108,1,0,0,0,0,123,57,0,0,0,0,3,175,0,0,0,0,0,19,155,139,151,49,0,0,0,165,165,61,142,0,0,0,6,90,109,15,0,0,0,0,0,0,0,0
